[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 30% power (11469 ms)
231341,70,-527.40,0.000,4.95
231536,70,-527.40,0.000,5.77
231641,70,-527.40,0.000,4.45
231746,70,-527.40,0.000,6.59
231851,70,-527.40,0.000,5.23
231956,70,-527.40,0.000,6.67
232151,70,-527.40,0.000,4.63
232256,70,-527.40,0.000,5.12
232361,70,-527.40,0.000,5.03
232526,70,-527.40,0.000,4.73
232661,70,-527.40,0.000,4.85
232826,70,-527.40,0.000,4.41
232931,70,-527.40,0.000,5.53
233036,70,-527.40,0.000,6.75
233231,70,-527.40,0.000,6.15
233336,70,-527.40,0.000,5.54
233531,70,-527.40,0.000,6.52
233636,70,-527.40,0.000,5.09
233741,70,-527.40,0.000,6.43
233936,70,-527.40,0.000,4.33
234041,70,-527.40,0.000,4.86
234236,70,-527.40,0.000,6.26
234341,70,-527.40,0.000,5.78
234447,70,-527.40,0.000,4.70
234641,70,-527.40,0.000,5.41
234746,70,-527.40,0.000,6.39
234941,70,-527.40,0.000,5.04
235046,70,-527.40,0.000,5.68
235151,70,-527.40,0.000,5.08
235256,70,-527.40,0.000,5.05
235361,70,-527.40,0.000,6.40
[PROFILE] Recording ended at 70% power (235473 ms)
[PROFILE] Next power level: 80%
[PROFILE] Recording started at 80% power (276474 ms)
276474,80,-527.40,0.000,3.47
276836,80,-527.40,0.000,3.49
276941,80,-527.40,0.000,3.47
277136,80,-527.40,0.000,0.20
277241,80,-527.40,0.000,0.00
277346,80,-527.40,0.000,0.00
277541,80,-527.40,0.000,0.00
277646,80,-527.40,0.000,0.00
277751,80,-527.40,0.000,0.00
277856,80,-527.40,0.000,0.00
278051,80,-527.40,0.000,0.00
278261,80,-527.40,0.000,0.00
278366,80,-527.40,0.000,0.51
278546,80,-527.40,0.000,0.34
278651,80,-527.40,0.000,0.16
278756,80,-527.40,0.000,1.20
278952,80,-527.40,0.000,0.00
279056,80,-527.40,0.000,0.00
279161,80,-527.40,0.000,0.00
279266,80,-527.40,0.000,0.66
279461,80,-527.40,0.000,0.00
279566,80,-527.40,0.000,2.59
279671,80,-527.40,0.000,2.69
279776,80,-527.40,0.000,2.06
279881,80,-527.40,0.000,3.98
280076,80,-527.40,0.000,4.81
280181,80,-527.40,0.000,4.77
280286,80,-527.40,0.000,4.84
280391,80,-527.40,0.000,4.81
280496,80,-527.40,0.000,5.02
280691,80,-527.40,0.000,4.93
280796,80,-527.40,0.000,6.97
280901,80,-527.40,0.000,7.34
281066,80,-527.40,0.000,7.03
281201,80,-527.40,0.000,5.93
281366,80,-527.40,0.000,5.46
281471,80,-527.40,0.000,7.26
281576,80,-527.40,0.000,6.91
281771,80,-527.40,0.000,5.79
281876,80,-527.40,0.000,6.06
282071,80,-527.40,0.000,7.06
282176,80,-527.40,0.000,5.14
282281,80,-527.40,0.000,6.05
282476,80,-527.40,0.000,5.38
282581,80,-527.40,0.000,7.33
282776,80,-527.40,0.000,6.80
282881,80,-527.40,0.000,6.00
282986,80,-527.40,0.000,5.67
283181,80,-527.40,0.000,7.29
283286,80,-527.40,0.000,7.13
283481,80,-527.40,0.000,5.43
283586,80,-527.40,0.000,5.69
283691,80,-527.40,0.000,5.37
283796,80,-527.40,0.000,7.28
283991,80,-527.40,0.000,5.30
284201,80,-527.40,0.000,5.86
284306,80,-527.40,0.000,5.39
284486,80,-527.40,0.000,5.26
284591,80,-527.40,0.000,6.88
284711,80,-527.40,0.000,6.22
284891,80,-527.40,0.000,5.38
284996,80,-527.40,0.000,6.79
285101,80,-527.40,0.000,7.24
285206,80,-527.40,0.000,6.80
285401,80,-527.40,0.000,5.90
285506,80,-527.40,0.000,6.45
285611,80,-527.40,0.000,7.19
285716,80,-527.40,0.000,7.06
285821,80,-527.40,0.000,5.12
286016,80,-527.40,0.000,6.02
286121,80,-527.40,0.000,5.46
286226,80,-527.40,0.000,7.15
286331,80,-527.40,0.000,6.97
286526,80,-527.40,0.000,6.54
286631,80,-527.40,0.000,6.62
286736,80,-527.40,0.000,5.26
286841,80,-527.40,0.000,7.14
287036,80,-527.40,0.000,6.65
287141,80,-527.40,0.000,6.29
287306,80,-527.40,0.000,5.71
287411,80,-527.40,0.000,7.20
287516,80,-527.40,0.000,7.15
287711,80,-527.40,0.000,6.57
287816,80,-527.40,0.000,5.87
288011,80,-527.40,0.000,7.06
288116,80,-527.40,0.000,6.82
288221,80,-527.40,0.000,7.03
288416,80,-527.40,0.000,4.67
[PROFILE] Recording ended at 80% power (288474 ms)
