time_ms,power_pct,weight_g,flow_gps,pressure_bar
283531,87.5,189.60,2.020,9.13
283636,87.5,189.90,2.229,8.71
283831,87.5,190.40,2.385,7.26
283936,87.5,190.60,2.265,9.21
284056,87.5,190.80,2.115,8.85
284250,87.5,191.30,2.231,7.98
284356,87.5,191.60,2.381,7.47
284536,87.5,192.10,2.521,9.34
284655,87.5,192.30,2.311,8.92
284761,87.5,192.60,2.441,8.59
284865,87.5,192.80,2.311,8.32
284970,87.5,193.00,2.210,7.94
285135,87.5,193.50,2.415,7.33
285241,87.5,193.80,2.519,9.46
285361,87.5,194.00,2.306,9.25
285466,87.5,194.20,2.205,8.99
285661,87.5,195.00,2.680,7.80
285871,87.5,195.50,2.549,9.07
286051,87.5,196.00,2.606,8.54
286156,87.5,196.20,2.431,8.11
286261,87.5,196.50,2.537,7.63
286365,87.5,196.70,2.384,6.98
286471,87.5,197.00,2.495,9.02
286666,87.5,197.50,2.535,9.06
286875,87.5,197.90,2.263,8.37
286981,87.5,198.20,2.404,7.93
287101,87.5,198.40,2.220,9.34
287281,87.5,198.90,2.359,9.34
287386,87.5,199.20,2.484,9.09
287490,87.5,199.40,2.344,8.48
287596,87.5,199.70,2.465,8.07
287791,87.5,200.20,2.516,9.13
287896,87.5,200.40,2.363,8.89
288061,87.5,200.90,2.530,8.40
288166,87.5,201.20,2.612,7.96
288301,87.5,201.40,2.329,7.17
288466,87.5,201.90,2.504,9.05
288571,87.5,202.20,2.593,8.87
288766,87.5,202.60,2.351,8.39
288871,87.5,202.90,2.478,8.10
288975,87.5,203.10,2.339,7.73
289170,87.5,203.60,2.417,9.30
289276,87.5,203.90,2.520,9.23
289471,87.5,204.40,2.549,8.68
289576,87.5,204.70,2.626,8.17
289696,87.5,204.90,2.386,7.20
289876,87.5,205.40,2.484,9.00
289981,87.5,205.60,2.339,8.73
290101,87.5,205.90,2.379,8.16
290281,87.5,206.40,2.584,7.36
290385,87.5,206.60,2.419,6.87
290581,87.5,207.10,2.455,8.73
290685,87.5,207.30,2.322,8.62
290791,87.5,207.60,2.449,8.31
290911,87.5,207.80,2.253,7.82
291090,87.5,208.30,2.388,9.38
291301,87.5,209.10,2.996,9.06
291405,87.5,209.30,2.728,8.78
291586,87.5,209.80,2.737,8.17
291706,87.5,210.10,2.677,9.09
291885,87.5,210.60,2.693,9.00
291990,87.5,210.90,2.734,8.57
292096,87.5,211.10,2.522,8.17
292200,87.5,211.30,2.372,7.70
292305,87.5,211.60,2.494,7.14
292410,87.5,211.80,2.346,8.99
295435,90.0,213.30,1.884,8.46
295816,90.0,213.30,1.413,8.80
295936,90.0,213.30,1.060,8.92
296116,90.0,213.30,0.795,0.00
296220,90.0,213.30,0.596,0.00
296326,90.0,213.30,0.447,0.00
296520,90.0,213.30,0.251,0.00
296626,90.0,213.30,0.189,0.00
296731,90.0,213.30,0.141,0.00
296836,90.0,213.30,0.106,0.55
297031,90.0,213.30,0.060,7.00
297241,90.0,213.30,0.034,7.11
297346,90.0,213.30,0.025,7.77
297526,90.0,213.40,0.158,8.53
297630,90.0,213.60,0.599,9.02
297751,90.0,213.90,1.069,9.29
297930,90.0,214.30,1.361,7.33
298035,90.0,214.50,1.497,7.64
298140,90.0,214.80,1.837,8.09
298245,90.0,215.00,1.854,8.46
298350,90.0,215.20,1.866,8.79
298545,90.0,215.70,2.151,9.23
298651,90.0,216.00,2.321,7.36
298755,90.0,216.20,2.221,7.86
298861,90.0,216.50,2.374,8.19
298965,90.0,216.70,2.261,8.69
299161,90.0,217.20,2.396,9.44
299266,90.0,217.40,2.273,9.54
299371,90.0,217.70,2.419,7.59
299476,90.0,217.90,2.291,7.90
299670,90.0,218.40,2.394,8.56
299776,90.0,218.70,2.503,8.86
299881,90.0,219.00,2.592,9.06
300045,90.0,219.50,2.499,7.28
300181,90.0,219.70,2.470,7.65
300345,90.0,220.20,2.614,8.24
300451,90.0,220.50,2.668,8.72
300555,90.0,220.70,2.482,8.97
300751,90.0,221.20,2.520,7.34
300856,90.0,221.40,2.366,7.80
301051,90.0,221.90,2.432,8.65
301156,90.0,222.20,2.539,9.02
301260,90.0,222.50,2.625,9.36
301455,90.0,223.00,2.610,7.56
301561,90.0,223.20,2.429,7.88
301755,90.0,223.80,2.713,8.47
301861,90.0,224.00,2.506,8.77
301966,90.0,224.30,2.594,9.03
302161,90.0,224.80,2.588,7.19
302266,90.0,225.00,2.417,7.52
302460,90.0,225.70,2.946,8.32
302566,90.0,226.00,2.917,8.68
302670,90.0,226.20,2.669,8.95
302776,90.0,226.50,2.709,9.06
302971,90.0,227.00,2.655,7.55
303180,90.0,227.40,2.330,8.31
303286,90.0,227.70,2.455,8.67
303406,90.0,227.90,2.258,8.99
303570,90.0,228.40,2.456,7.17
303676,90.0,228.70,2.549,7.51
303870,90.0,229.20,2.570,8.32
303976,90.0,229.40,2.399,8.54
304081,90.0,229.60,2.275,8.93
304186,90.0,229.90,2.421,6.80
304381,90.0,230.30,2.255,7.52
304486,90.0,230.60,2.405,7.96
304590,90.0,230.80,2.285,8.54
304696,90.0,231.10,2.421,8.84
304800,90.0,231.30,2.297,6.79
304996,90.0,231.80,2.386,7.35
305101,90.0,232.10,2.504,7.74
305206,90.0,232.30,2.354,8.14
305311,90.0,232.60,2.480,8.55
305506,90.0,233.00,2.288,6.88
305611,90.0,233.30,2.430,7.03
305715,90.0,233.50,2.303,7.39
305820,90.0,233.80,2.442,7.75
305986,90.0,234.20,2.434,8.39
306120,90.0,234.40,2.198,6.76
306226,90.0,234.70,2.356,6.83
306391,90.0,235.20,2.525,7.40
306495,90.0,235.40,2.374,7.79
306690,90.0,235.90,2.435,6.93
306796,90.0,236.20,2.533,6.75
306901,90.0,236.40,2.376,6.89
307096,90.0,236.90,2.466,7.69
307201,90.0,237.10,2.325,8.08
307396,90.0,237.60,2.409,7.48
310436,92.5,239.80,1.988,7.46
310830,92.5,239.80,1.491,7.72
310936,92.5,239.80,1.118,7.83
311041,92.5,239.80,0.839,7.90
311146,92.5,239.80,0.629,0.00
311251,92.5,239.80,0.472,0.00
311356,92.5,239.80,0.354,0.00
311551,92.5,239.80,0.199,0.00
311656,92.5,239.80,0.149,0.00
311760,92.5,239.80,0.112,4.67
311866,92.5,239.80,0.084,6.88
312061,92.5,239.80,0.047,5.00
312165,92.5,239.80,0.035,5.48
312330,92.5,239.80,0.027,6.45
312436,92.5,239.80,0.020,9.77
312570,92.5,239.80,0.015,9.15
312736,92.5,240.00,0.312,8.28
312841,92.5,240.20,0.710,7.67
313036,92.5,240.60,1.293,7.48
313141,92.5,240.90,1.684,10.44
313246,92.5,241.10,1.739,9.65
313441,92.5,241.60,2.107,8.17
313546,92.5,241.90,2.295,7.63
313740,92.5,242.60,2.909,10.29
313860,92.5,242.90,2.807,9.37
314040,92.5,243.40,2.759,7.97
314146,92.5,243.70,2.777,7.41
314250,92.5,243.90,2.563,7.04
314355,92.5,244.20,2.637,10.47
314550,92.5,244.70,2.616,9.08
314656,92.5,245.00,2.670,8.32
314851,92.5,245.40,2.395,7.18
314956,92.5,245.60,2.272,6.92
315060,92.5,245.90,2.425,10.65
315166,92.5,246.10,2.291,10.09
315271,92.5,246.40,2.432,9.32
315451,92.5,246.90,2.519,7.98
315586,92.5,247.20,2.445,7.48
315751,92.5,247.70,2.395,10.13
315871,92.5,248.00,2.562,9.30
316065,92.5,248.40,2.338,7.75
316260,92.5,249.00,2.655,6.91
316366,92.5,249.20,2.463,10.27
316471,92.5,249.50,2.561,9.59
316576,92.5,249.70,2.397,8.83
316681,92.5,250.00,2.512,8.07
316876,92.5,250.40,2.306,7.04
316981,92.5,250.70,2.444,7.05
317085,92.5,251.00,2.554,10.43
317191,92.5,251.20,2.387,9.36
317386,92.5,251.70,2.474,8.31
317491,92.5,251.90,2.332,7.46
317596,92.5,252.20,2.463,11.26
317700,92.5,252.50,2.568,10.21
317806,92.5,252.70,2.398,9.35
318000,92.5,253.30,2.695,7.77
318106,92.5,253.50,2.493,7.18
318271,92.5,254.00,2.627,6.99
318375,92.5,254.30,2.692,9.81
318511,92.5,254.60,2.570,8.60
318676,92.5,255.00,2.534,7.58
318780,92.5,255.30,2.621,7.09
318976,92.5,255.80,2.601,9.99
319081,92.5,256.00,2.427,9.50
319185,92.5,256.20,2.301,8.84
319381,92.5,257.00,3.103,7.65
319485,92.5,257.29,3.024,7.28
319680,92.5,257.79,2.831,10.06
319786,92.5,258.10,2.854,9.13
319890,92.5,258.29,2.598,7.88
320086,92.5,258.79,2.552,7.03
320191,92.5,259.10,2.652,7.28
320295,92.5,259.40,2.710,9.27
320490,92.5,259.90,2.658,7.89
320596,92.5,260.10,2.465,7.26
320790,92.5,260.60,2.492,6.96
320895,92.5,260.90,2.584,9.55
321000,92.5,261.10,2.414,8.97
321105,92.5,261.40,2.525,8.31
321301,92.5,261.79,2.285,7.30
321511,92.5,262.40,2.558,7.78
321615,92.5,262.70,2.640,9.49
321795,92.5,263.20,2.674,7.77
321900,92.5,263.50,2.720,7.11
322006,92.5,263.70,2.512,6.91
322201,92.5,264.20,2.517,9.19
322306,92.5,264.50,2.602,8.35
322425,92.5,264.70,2.371,7.58
325437,95.0,266.60,1.936,8.75
325830,95.0,266.60,1.452,9.27
326026,95.0,266.60,0.817,9.55
326145,95.0,266.60,0.613,0.00
326326,95.0,266.60,0.345,0.00
326430,95.0,266.60,0.258,0.00
326535,95.0,266.60,0.194,0.00
326730,95.0,266.60,0.109,1.65
326836,95.0,266.60,0.082,5.50
326940,95.0,266.60,0.061,5.77
327045,95.0,266.60,0.046,6.53
327241,95.0,266.60,0.026,7.71
327451,95.0,266.60,0.015,7.50
327555,95.0,266.70,0.251,7.56
327735,95.0,267.20,1.321,7.93
327840,95.0,267.40,1.467,8.71
327961,95.0,267.70,1.720,7.96
328140,95.0,268.10,1.849,7.22
328246,95.0,268.40,2.094,7.41
328350,95.0,268.60,2.051,7.73
328470,95.0,268.90,2.164,8.12
328651,95.0,269.29,2.161,7.27
328756,95.0,269.60,2.359,7.14
328861,95.0,269.90,2.484,7.28
328965,95.0,270.10,2.343,7.65
329071,95.0,270.40,2.465,8.07
329266,95.0,270.90,2.490,7.27
329371,95.0,271.20,2.582,7.11
329475,95.0,271.40,2.417,7.22
329580,95.0,271.70,2.527,7.72
329686,95.0,271.90,2.367,8.15
329880,95.0,272.40,2.467,7.40
329985,95.0,272.60,2.327,7.14
330091,95.0,272.90,2.452,7.36
330256,95.0,273.40,2.597,7.94
330390,95.0,273.70,2.507,8.63
330496,95.0,273.90,2.352,7.10
330660,95.0,274.60,2.831,7.17
330765,95.0,274.90,2.838,7.48
330961,95.0,275.40,2.693,8.32
331066,95.0,275.70,2.734,8.76
331170,95.0,276.00,2.772,7.03
331275,95.0,276.20,2.555,7.13
331471,95.0,276.70,2.531,8.03
331665,95.0,277.20,2.532,8.89
331771,95.0,277.50,2.607,7.18
331876,95.0,277.70,2.431,7.20
332070,95.0,278.29,2.690,7.78
332175,95.0,278.50,2.517,8.25
332370,95.0,279.00,2.518,9.01
332475,95.0,279.29,2.579,7.04
332580,95.0,279.50,2.434,7.35
332775,95.0,280.10,2.712,8.19
332881,95.0,280.29,2.482,8.55
333015,95.0,280.60,2.440,9.15
333210,95.0,281.10,2.471,7.49
333390,95.0,281.60,2.570,8.55
333601,95.0,282.10,2.480,9.47
333780,95.0,282.60,2.559,7.30
333900,95.0,282.90,2.544,7.85
334005,95.0,283.10,2.384,8.39
334186,95.0,283.60,2.479,8.98
334290,95.0,283.90,2.580,9.23
334395,95.0,284.20,2.649,7.43
334590,95.0,284.60,2.383,8.30
334696,95.0,284.90,2.495,8.75
334801,95.0,285.10,2.347,9.09
334906,95.0,285.50,2.713,9.22
335011,95.0,285.70,2.511,7.43
335206,95.0,286.20,2.543,8.34
335310,95.0,286.40,2.388,8.84
335415,95.0,286.70,2.506,9.29
335521,95.0,287.00,2.587,9.51
335625,95.0,287.20,2.421,7.70
335821,95.0,287.79,2.670,8.44
335925,95.0,288.00,2.508,8.79
336030,95.0,288.29,2.571,9.09
336136,95.0,288.50,2.424,9.23
336330,95.0,289.29,3.102,7.93
336435,95.0,289.60,3.065,8.39
336601,95.0,290.10,3.052,9.07
336706,95.0,290.29,2.741,9.22
336839,95.0,290.60,2.638,7.55
337006,95.0,291.10,2.727,8.37
337111,95.0,291.29,2.498,8.90
337305,95.0,291.79,2.508,9.58
337410,95.0,292.10,2.619,7.74
