time_ms,power_pct,weight_g,flow_gps,pressure_bar
535411,10,0.00,0.000,0.00
535606,10,0.00,0.000,0.90
535711,10,0.00,0.000,1.58
535906,10,0.00,0.000,0.92
536011,10,0.00,0.000,0.53
536116,10,0.00,0.000,0.77
536311,10,0.00,0.000,0.66
536416,10,0.00,0.000,1.58
536521,10,0.00,0.000,0.52
536716,10,0.00,0.000,0.55
536821,10,0.00,0.000,0.57
536926,10,0.00,0.000,0.58
537136,10,0.00,0.000,0.75
537346,10,0.00,0.000,0.78
537541,10,0.00,0.000,0.59
537751,10,0.00,0.000,0.87
537856,10,0.00,0.000,0.44
538021,10,0.00,0.000,0.77
538126,10,0.00,0.000,0.66
538231,10,0.00,0.000,0.61
538426,10,0.00,0.000,0.27
538531,10,0.00,0.000,0.85
538636,10,0.00,0.000,1.05
538741,10,0.00,0.000,0.72
538846,10,0.00,0.000,1.12
539041,10,0.00,0.000,0.81
539146,10,0.00,0.000,1.34
539251,10,0.00,0.000,0.74
539356,10,0.00,0.000,1.17
539551,10,0.00,0.000,0.86
539656,10,0.00,0.000,0.45
539761,10,0.00,0.000,0.01
539866,10,0.00,0.000,0.82
539971,10,0.00,0.000,1.59
540166,10,0.00,0.000,1.14
540271,10,0.00,0.000,0.14
540436,10,0.00,0.000,1.77
540541,10,0.00,0.000,0.94
540676,10,0.00,0.000,0.99
540841,10,0.00,0.000,0.83
540946,10,0.00,0.000,1.89
541051,10,0.00,0.000,0.00
541246,10,0.00,0.000,1.71
541351,10,0.00,0.000,1.11
541561,10,0.00,0.000,0.25
541756,10,0.00,0.000,1.22
541951,10,0.00,0.000,1.17
542056,10,0.00,0.000,0.21
542251,10,0.00,0.000,0.91
542355,10,0.00,0.000,2.89
542461,10,0.00,0.000,1.22
542656,10,0.00,0.000,0.21
542761,10,0.00,0.000,1.14
542866,10,0.00,0.000,0.27
543061,10,0.00,0.000,1.28
543166,10,0.00,0.000,0.50
546172,11,0.00,0.000,1.96
546616,11,0.00,0.000,1.96
546781,11,0.00,0.000,1.73
546886,11,0.00,0.000,0.99
546991,11,0.00,0.000,1.50
547186,11,0.00,0.000,0.45
547291,11,0.00,0.000,1.18
547486,11,0.00,0.000,0.49
547591,11,0.00,0.000,0.16
547696,11,0.00,0.000,0.68
547891,11,0.00,0.000,1.34
547996,11,0.00,0.000,0.69
548191,11,0.00,0.000,0.67
548296,11,0.00,0.000,1.03
548401,11,0.00,0.000,0.00
548596,11,0.00,0.000,0.86
548700,11,0.00,0.000,1.63
548806,11,0.00,0.000,0.66
549001,11,0.00,0.000,0.00
549106,11,0.00,0.000,0.87
549211,11,0.00,0.000,0.04
549406,11,0.00,0.000,0.52
549616,11,0.00,0.000,0.96
549721,11,0.00,0.000,0.05
549901,11,0.00,0.000,0.68
550006,11,0.00,0.000,2.60
550126,11,0.00,0.000,0.00
550305,11,0.00,0.000,0.95
550411,11,0.00,0.000,0.76
550516,11,0.00,0.000,0.25
550621,11,0.00,0.000,0.87
550816,11,0.00,0.000,0.00
550921,11,0.00,0.000,1.10
551026,11,0.00,0.000,1.11
551130,11,0.00,0.000,0.45
551236,11,0.00,0.000,0.92
551431,11,0.00,0.000,0.00
551535,11,0.00,0.000,1.05
551641,11,0.00,0.000,0.31
551746,11,0.00,0.000,1.06
551851,11,0.00,0.000,1.45
552046,11,0.00,0.000,0.98
552150,11,0.00,0.000,0.77
552256,11,0.00,0.000,1.09
552451,11,0.00,0.000,2.78
552556,11,0.00,0.000,1.14
552661,11,0.00,0.000,0.73
552826,11,0.00,0.000,1.33
552931,11,0.00,0.000,3.65
553126,11,0.00,0.000,0.76
553231,11,0.00,0.000,1.27
553336,11,0.00,0.000,1.46
553531,11,0.00,0.000,1.30
553636,11,0.00,0.000,1.51
553831,11,0.00,0.000,1.35
553936,11,0.00,0.000,0.96
554041,11,0.00,0.000,1.37
554236,11,0.00,0.000,3.01
554341,11,0.00,0.000,1.47
554536,11,0.00,0.000,1.42
554641,11,0.00,0.000,1.40
554746,11,0.00,0.000,2.53
554941,11,0.00,0.000,1.17
555046,11,0.00,0.000,0.00
555241,11,0.00,0.000,1.81
555346,11,0.00,0.000,1.57
555466,11,0.00,0.000,1.42
555661,11,0.00,0.000,1.57
555841,11,0.00,0.000,1.66
555946,11,0.00,0.000,1.63
556066,11,0.00,0.000,1.29
556171,11,0.00,0.000,1.71
556351,11,0.00,0.000,1.74
556456,11,0.00,0.000,2.01
556561,11,0.00,0.000,1.95
556756,11,0.00,0.000,2.29
556861,11,0.00,0.000,0.00
556966,11,0.00,0.000,2.08
557071,11,0.00,0.000,1.43
557176,11,0.00,0.000,0.78
557371,11,0.00,0.000,0.00
557476,11,0.00,0.000,0.00
557581,11,0.00,0.000,2.11
557686,11,0.00,0.000,2.02
557791,11,0.00,0.000,0.26
557986,11,0.00,0.000,1.51
558091,11,0.00,0.000,2.25
561173,12,0.00,0.000,3.97
561601,12,0.00,0.000,3.97
561706,12,0.00,0.000,3.96
561810,12,0.00,0.000,0.92
562006,12,0.00,0.000,0.59
562111,12,0.00,0.000,0.95
562291,12,0.00,0.000,2.91
562396,12,0.00,0.000,0.80
562500,12,0.00,0.000,1.07
562696,12,0.00,0.000,0.97
562801,12,0.00,0.000,0.38
562906,12,0.00,0.000,0.84
563011,12,0.00,0.000,1.19
563116,12,0.00,0.000,3.02
563311,12,0.00,0.000,1.26
563416,12,0.00,0.000,2.39
563521,12,0.00,0.000,1.09
563625,12,0.00,0.000,0.96
563820,12,0.00,0.000,0.99
564031,12,0.00,0.000,0.99
564135,12,0.00,0.000,1.07
564241,12,0.00,0.000,1.28
564436,12,0.00,0.000,0.97
564541,12,0.00,0.000,1.60
564646,12,0.00,0.000,1.65
564811,12,0.00,0.000,1.17
564946,12,0.00,0.000,1.10
565111,12,0.00,0.000,1.21
565216,12,0.00,0.000,0.97
565411,12,0.00,0.000,1.20
565515,12,0.00,0.000,0.89
565620,12,0.00,0.000,1.25
565816,12,0.00,0.000,2.33
565921,12,0.00,0.000,1.28
566116,12,0.00,0.000,0.00
566221,12,0.00,0.000,1.44
566325,12,0.00,0.000,1.32
566521,12,0.00,0.000,1.26
566625,12,0.00,0.000,1.30
566836,12,0.00,0.000,1.45
567046,12,0.00,0.000,1.51
567241,12,0.00,0.000,0.00
567436,12,0.00,0.000,2.12
567541,12,0.00,0.000,1.71
567736,12,0.00,0.000,0.55
567961,12,0.00,0.000,2.00
568125,12,0.00,0.000,1.69
568231,12,0.00,0.000,2.07
568336,12,0.00,0.000,4.56
568440,12,0.00,0.000,1.94
568636,12,0.00,0.000,1.89
568741,12,0.00,0.000,1.96
568846,12,0.00,0.000,0.34
568951,12,0.00,0.000,2.03
569145,12,0.00,0.000,2.01
569251,12,0.00,0.000,1.84
569356,12,0.00,0.000,1.11
569460,12,0.00,0.000,2.05
569566,12,0.00,0.000,1.42
569761,12,0.00,0.000,2.14
569865,12,0.00,0.000,2.14
569971,12,0.00,0.000,2.05
570075,12,0.00,0.000,1.94
570181,12,0.00,0.000,2.39
570375,12,0.00,0.000,2.47
570481,12,0.00,0.000,2.70
570586,12,0.00,0.000,4.07
570751,12,0.00,0.000,3.57
570886,12,0.00,0.000,3.20
571051,12,0.00,0.000,6.14
571156,12,0.00,0.000,2.84
571261,12,0.00,0.000,4.37
571456,12,0.00,0.000,2.92
571561,12,0.00,0.000,4.81
571756,12,0.00,0.000,2.97
571861,12,0.00,0.000,3.15
571966,12,0.00,0.000,3.31
572161,12,0.00,0.000,3.28
572266,12,0.00,0.000,3.54
572461,12,0.00,0.000,3.52
572566,12,0.00,0.000,3.88
572671,12,0.00,0.000,6.28
572866,12,0.00,0.000,3.57
572971,12,0.00,0.000,3.92
573076,12,0.00,0.000,4.02
576174,13,0.00,0.000,5.68
576586,13,0.00,0.000,5.68
576721,13,0.00,0.000,5.67
576826,13,0.00,0.000,5.68
576931,13,0.00,0.000,4.07
577096,13,0.00,0.000,1.54
577200,13,0.00,0.000,0.91
577396,13,0.00,0.000,1.02
577501,13,0.00,0.000,0.55
577606,13,0.00,0.000,3.64
577711,13,0.00,0.000,1.12
577906,13,0.00,0.000,0.97
578101,13,0.00,0.000,2.85
578206,13,0.00,0.000,1.17
578311,13,0.00,0.000,0.16
578506,13,0.00,0.000,1.12
578611,13,0.00,0.000,0.22
578716,13,0.00,0.000,1.04
578926,13,0.00,0.000,0.08
579031,13,0.00,0.000,1.07
579211,13,0.00,0.000,0.20
579315,13,0.00,0.000,1.17
579526,13,0.00,0.000,2.98
579721,13,0.00,0.000,0.31
579826,13,0.00,0.000,1.12
579931,13,0.00,0.000,1.26
580036,13,0.00,0.000,1.19
580216,13,0.00,0.000,1.34
580336,13,0.00,0.000,0.54
580456,13,0.00,0.000,1.32
580621,13,0.00,0.000,1.36
580726,13,0.00,0.000,1.71
580831,13,0.00,0.000,0.99
581026,13,0.00,0.000,0.88
581131,13,0.00,0.000,0.88
581236,13,0.00,0.000,1.48
581340,13,0.00,0.000,1.37
581446,13,0.00,0.000,0.78
581641,13,0.00,0.000,1.22
581746,13,0.00,0.000,0.90
581851,13,0.00,0.000,1.69
581956,13,0.00,0.000,1.18
582150,13,0.00,0.000,1.57
582256,13,0.00,0.000,4.39
582360,13,0.00,0.000,1.73
582466,13,0.00,0.000,1.75
582571,13,0.00,0.000,1.78
582765,13,0.00,0.000,2.42
582871,13,0.00,0.000,1.87
583036,13,0.00,0.000,0.73
583141,13,0.00,0.000,2.00
583276,13,0.00,0.000,2.64
583470,13,0.00,0.000,2.20
583636,13,0.00,0.000,2.24
583740,13,0.00,0.000,2.55
583846,13,0.00,0.000,1.15
583951,13,0.00,0.000,2.39
584146,13,0.00,0.000,2.27
584251,13,0.00,0.000,2.37
584446,13,0.00,0.000,2.42
584551,13,0.00,0.000,2.62
584656,13,0.00,0.000,2.52
584851,13,0.00,0.000,1.40
584956,13,0.00,0.000,2.68
585151,13,0.00,0.000,0.97
585256,13,0.00,0.000,2.87
585361,13,0.00,0.000,2.29
585466,13,0.00,0.000,2.97
585661,13,0.00,0.000,0.78
585766,13,0.00,0.000,3.07
585871,13,0.00,0.000,2.55
586066,13,0.00,0.000,3.21
586276,13,0.00,0.000,3.46
586381,13,0.00,0.000,3.46
586561,13,0.00,0.000,3.51
586666,13,0.00,0.000,1.72
586771,13,0.00,0.000,3.78
586966,13,0.00,0.000,3.94
587071,13,0.00,0.000,3.92
587176,13,0.00,0.000,1.49
587281,13,0.00,0.000,1.86
587476,13,0.00,0.000,4.36
587580,13,0.00,0.000,4.48
587686,13,0.00,0.000,4.70
587791,13,0.00,0.000,2.00
587896,13,0.00,0.000,4.82
588091,13,0.00,0.000,4.96
591175,14,0.00,0.000,6.35
591601,14,0.00,0.000,6.44
591706,14,0.00,0.000,6.44
591811,14,0.00,0.000,3.60
591916,14,0.00,0.000,1.34
592036,14,0.00,0.000,0.75
592201,14,0.00,0.000,0.80
592336,14,0.00,0.000,1.03
592501,14,0.00,0.000,1.03
592606,14,0.00,0.000,0.19
592741,14,0.00,0.000,0.15
592906,14,0.00,0.000,1.77
593011,14,0.00,0.000,1.06
593116,14,0.00,0.000,0.85
593221,14,0.00,0.000,0.98
593416,14,0.00,0.000,0.27
593521,14,0.00,0.000,1.06
593626,14,0.00,0.000,1.35
593731,14,0.00,0.000,0.68
593835,14,0.00,0.000,0.00
594031,14,0.00,0.000,0.59
594136,14,0.00,0.000,1.18
594241,14,0.00,0.000,1.17
594345,14,0.00,0.000,3.05
594451,14,0.00,0.000,1.17
594646,14,0.00,0.000,0.00
594751,14,0.00,0.000,1.30
594856,14,0.00,0.000,2.01
595021,14,0.00,0.000,0.97
595156,14,0.00,0.000,0.97
595321,14,0.00,0.000,0.99
595426,14,0.00,0.000,1.43
595531,14,0.00,0.000,1.51
595726,14,0.00,0.000,1.52
595831,14,0.00,0.000,1.48
596026,14,0.00,0.000,1.39
596131,14,0.00,0.000,1.67
596236,14,0.00,0.000,1.09
596431,14,0.00,0.000,2.24
596536,14,0.00,0.000,1.50
596731,14,0.00,0.000,2.32
596836,14,0.00,0.000,0.00
596941,14,0.00,0.000,1.89
597136,14,0.00,0.000,1.85
597241,14,0.00,0.000,2.12
597436,14,0.00,0.000,2.01
597541,14,0.00,0.000,2.01
597646,14,0.00,0.000,0.75
597856,14,0.00,0.000,1.86
598051,14,0.00,0.000,2.18
598156,14,0.00,0.000,1.89
598261,14,0.00,0.000,2.24
598381,14,0.00,0.000,2.20
598546,14,0.00,0.000,2.40
598666,14,0.00,0.000,2.38
598846,14,0.00,0.000,2.61
598950,14,0.00,0.000,2.56
599056,14,0.00,0.000,2.62
599161,14,0.00,0.000,2.74
599356,14,0.00,0.000,2.85
599461,14,0.00,0.000,2.90
599566,14,0.00,0.000,3.74
599671,14,0.00,0.000,3.04
599776,14,0.00,0.000,3.00
599971,14,0.00,0.000,3.23
600076,14,0.00,0.000,3.12
600181,14,0.00,0.000,3.36
600286,14,0.00,0.000,3.45
600391,14,0.00,0.000,3.65
600586,14,0.00,0.000,3.67
600691,14,0.00,0.000,3.95
600796,14,0.00,0.000,3.84
600991,14,0.00,0.000,4.57
601096,14,0.00,0.000,4.09
601201,14,0.00,0.000,4.40
601366,14,0.00,0.000,4.51
601471,14,0.00,0.000,4.54
601666,14,0.00,0.000,4.04
601771,14,0.00,0.000,4.75
601876,14,0.00,0.000,4.89
602071,14,0.00,0.000,5.08
602176,14,0.00,0.000,4.79
602371,14,0.00,0.000,5.45
602476,14,0.00,0.000,7.79
602581,14,0.00,0.000,5.68
602776,14,0.00,0.000,5.86
602881,14,0.00,0.000,6.13
603076,14,0.00,0.000,6.31
606176,15,0.00,0.000,7.42
606631,15,0.00,0.000,7.52
606736,15,0.00,0.000,6.14
606841,15,0.00,0.000,1.49
607036,15,0.00,0.000,0.95
607141,15,0.00,0.000,1.07
607306,15,0.00,0.000,1.10
607411,15,0.00,0.000,0.00
607546,15,0.00,0.000,0.00
607710,15,0.00,0.000,3.07
607816,15,0.00,0.000,1.26
608011,15,0.00,0.000,1.19
608115,15,0.00,0.000,0.97
608221,15,0.00,0.000,1.18
608416,15,0.00,0.000,1.47
608521,15,0.00,0.000,0.59
608716,15,0.00,0.000,1.20
608821,15,0.00,0.000,0.00
608926,15,0.00,0.000,1.29
609121,15,0.00,0.000,0.01
609226,15,0.00,0.000,1.36
609331,15,0.00,0.000,1.43
609526,15,0.00,0.000,1.45
609631,15,0.00,0.000,1.79
609736,15,0.00,0.000,0.60
609946,15,0.00,0.000,1.32
610140,15,0.00,0.000,1.97
610336,15,0.00,0.000,1.92
610561,15,0.00,0.000,3.52
610726,15,0.00,0.000,2.10
610831,15,0.00,0.000,2.26
610936,15,0.00,0.000,2.37
611041,15,0.00,0.000,7.21
611236,15,0.00,0.000,2.77
611341,15,0.00,0.000,2.65
611446,15,0.00,0.000,3.08
611551,15,0.00,0.000,4.11
611746,15,0.00,0.000,2.86
611956,15,0.00,0.000,3.39
612061,15,0.00,0.000,4.39
612166,15,0.00,0.000,3.51
612361,15,0.00,0.000,5.46
612466,15,0.00,0.000,3.87
612571,15,0.00,0.000,4.29
612676,15,0.00,0.000,5.60
612781,15,0.00,0.000,7.67
612976,15,0.00,0.000,4.75
613081,15,0.00,0.000,4.89
613246,15,0.00,0.000,5.09
613351,15,0.00,0.000,5.33
613486,15,0.00,0.000,6.34
613651,15,0.00,0.000,4.72
613756,15,0.00,0.000,6.21
613951,15,0.00,0.000,8.08
614056,15,0.00,0.000,6.90
614161,15,0.00,0.000,7.03
615021,15,0.00,0.000,8.76
615165,15,0.00,0.000,8.56
615361,15,0.00,0.000,9.30
615466,15,0.00,0.000,9.70
615570,15,0.00,0.000,9.39
615766,15,0.00,0.000,9.54
615870,15,0.00,0.000,9.59
615976,15,0.00,0.000,9.79
616081,15,0.00,0.000,9.50
616276,15,0.00,0.000,9.10
616486,15,0.00,0.000,9.33
616591,15,0.00,0.000,10.40
616770,15,0.00,0.000,9.59
616876,15,0.00,0.000,9.49
616996,15,0.00,0.000,9.65
617176,15,0.00,0.000,9.45
617281,15,0.00,0.000,9.43
617386,15,0.00,0.000,9.69
617490,15,0.00,0.000,9.52
617686,15,0.00,0.000,9.52
617791,15,0.00,0.000,9.51
617896,15,0.00,0.000,10.34
618001,15,0.00,0.000,9.37
618106,15,0.00,0.000,9.21
621177,16,0.00,0.000,6.96
621601,16,0.00,0.000,6.96
621706,16,0.00,0.000,6.98
621826,16,0.00,0.000,6.97
622021,16,0.00,0.000,0.91
622126,16,0.00,0.000,1.36
622336,16,0.00,0.000,1.27
622531,16,0.00,0.000,0.72
622636,16,0.00,0.000,0.98
622816,16,0.00,0.000,1.09
622936,16,0.00,0.000,1.11
623116,16,0.00,0.000,1.20
623221,16,0.00,0.000,1.42
623326,16,0.00,0.000,3.07
623431,16,0.00,0.000,2.20
623626,16,0.00,0.000,1.32
623731,16,0.00,0.000,1.36
623836,16,0.00,0.000,1.30
623941,16,0.00,0.000,0.54
624046,16,0.00,0.000,1.36
624241,16,0.00,0.000,0.22
624346,16,0.00,0.000,1.46
624451,16,0.00,0.000,1.70
624556,16,0.00,0.000,1.47
624661,16,0.00,0.000,1.73
624856,16,0.00,0.000,1.73
624961,16,0.00,0.000,2.00
625066,16,0.00,0.000,1.00
625261,16,0.00,0.000,1.20
625366,16,0.00,0.000,3.21
625471,16,0.00,0.000,1.87
625636,16,0.00,0.000,2.00
625741,16,0.00,0.000,1.75
625936,16,0.00,0.000,2.06
626041,16,0.00,0.000,1.66
626146,16,0.00,0.000,2.61
626341,16,0.00,0.000,2.53
626446,16,0.00,0.000,2.32
626641,16,0.00,0.000,2.41
626746,16,0.00,0.000,2.46
626851,16,0.00,0.000,2.59
627046,16,0.00,0.000,2.59
627150,16,0.00,0.000,3.28
627346,16,0.00,0.000,2.70
627451,16,0.00,0.000,2.70
627555,16,0.00,0.000,2.90
627661,16,0.00,0.000,3.04
627856,16,0.00,0.000,3.35
627961,16,0.00,0.000,4.26
628156,16,0.00,0.000,3.61
628261,16,0.00,0.000,5.85
628366,16,0.00,0.000,3.74
628471,16,0.00,0.000,4.10
628591,16,0.00,0.000,3.66
628756,16,0.00,0.000,3.45
628891,16,0.00,0.000,3.81
629056,16,0.00,0.000,5.12
629161,16,0.00,0.000,4.46
629266,16,0.00,0.000,4.94
629371,16,0.00,0.000,4.62
629566,16,0.00,0.000,6.90
629671,16,0.00,0.000,5.11
629776,16,0.00,0.000,5.50
629881,16,0.00,0.000,5.68
629986,16,0.00,0.000,6.54
630181,16,0.00,0.000,6.92
630286,16,0.00,0.000,6.37
630391,16,0.00,0.000,6.75
630586,16,0.00,0.000,7.19
630691,16,0.00,0.000,7.71
630796,16,0.00,0.000,7.36
630901,16,0.00,0.000,7.58
631006,16,0.00,0.000,6.96
631111,16,0.00,0.000,8.03
631306,16,0.00,0.000,7.57
631411,16,0.00,0.000,8.85
631576,16,0.00,0.000,8.97
631681,16,0.00,0.000,9.10
631816,16,0.00,0.000,9.26
631981,16,0.00,0.000,9.29
632086,16,0.00,0.000,9.17
632296,16,0.00,0.000,9.49
632491,16,0.00,0.000,9.38
632686,16,0.00,0.000,8.67
632791,16,0.00,0.000,9.57
632986,16,0.00,0.000,9.23
633091,16,0.00,0.000,9.45
636178,17,0.00,0.000,6.84
636631,17,0.00,0.000,6.84
636736,17,0.00,0.000,6.80
636841,17,0.00,0.000,1.89
636946,17,0.00,0.000,1.14
637051,17,0.00,0.000,0.00
637246,17,0.00,0.000,1.48
637351,17,0.00,0.000,1.04
637516,17,0.00,0.000,0.98
637621,17,0.00,0.000,1.15
637756,17,0.00,0.000,1.32
637921,17,0.00,0.000,1.03
638026,17,0.00,0.000,1.22
638221,17,0.00,0.000,2.53
638326,17,0.00,0.000,1.26
638431,17,0.00,0.000,1.80
638626,17,0.00,0.000,1.27
638731,17,0.00,0.000,0.00
638926,17,0.00,0.000,1.33
639031,17,0.00,0.000,4.06
639136,17,0.00,0.000,1.47
639331,17,0.00,0.000,1.40
639436,17,0.00,0.000,1.55
639646,17,0.00,0.000,4.25
639841,17,0.00,0.000,0.74
639946,17,0.00,0.000,1.70
640141,17,0.00,0.000,1.57
640246,17,0.00,0.000,1.82
640351,17,0.00,0.000,1.21
640546,17,0.00,0.000,1.80
640756,17,0.00,0.000,2.09
640861,17,0.00,0.000,2.29
641041,17,0.00,0.000,2.41
641145,17,0.00,0.000,3.06
641266,17,0.00,0.000,2.42
641446,17,0.00,0.000,6.29
641551,17,0.00,0.000,2.72
641655,17,0.00,0.000,3.17
641761,17,0.00,0.000,8.97
641955,17,0.00,0.000,3.06
642061,17,0.00,0.000,6.01
642166,17,0.00,0.000,3.15
642271,17,0.00,0.000,3.02
642376,17,0.00,0.000,3.30
642570,17,0.00,0.000,5.35
642676,17,0.00,0.000,3.47
642781,17,0.00,0.000,3.74
642886,17,0.00,0.000,2.90
642991,17,0.00,0.000,3.67
643186,17,0.00,0.000,5.90
643291,17,0.00,0.000,3.97
643396,17,0.00,0.000,4.33
643591,17,0.00,0.000,4.47
643696,17,0.00,0.000,3.86
643861,17,0.00,0.000,5.09
643966,17,0.00,0.000,5.00
644071,17,0.00,0.000,5.09
644266,17,0.00,0.000,5.55
644371,17,0.00,0.000,6.50
644566,17,0.00,0.000,6.36
644671,17,0.00,0.000,6.27
644776,17,0.00,0.000,6.49
644971,17,0.00,0.000,9.68
645076,17,0.00,0.000,7.04
645271,17,0.00,0.000,7.48
645376,17,0.00,0.000,7.73
645481,17,0.00,0.000,9.70
645676,17,0.00,0.000,8.92
645781,17,0.00,0.000,8.71
645976,17,0.00,0.000,9.21
646081,17,0.00,0.000,9.38
646186,17,0.00,0.000,9.59
646291,17,0.00,0.000,12.82
646501,17,0.00,0.000,9.95
646696,17,0.00,0.000,9.76
646801,17,0.00,0.000,11.68
646981,17,0.00,0.000,11.84
647086,17,0.00,0.000,9.52
647206,17,0.00,0.000,9.57
647386,17,0.00,0.000,9.52
647491,17,0.00,0.000,9.55
647596,17,0.00,0.000,12.60
647701,17,0.00,0.000,9.54
647896,17,0.00,0.000,8.79
648000,17,0.00,0.000,9.64
648106,17,0.00,0.000,9.84
651179,18,0.00,0.000,6.83
651616,18,0.00,0.000,6.81
651721,18,0.00,0.000,6.81
651826,18,0.00,0.000,2.71
652021,18,0.00,0.000,0.93
652126,18,0.00,0.000,0.66
652321,18,0.00,0.000,0.94
652426,18,0.00,0.000,0.00
652531,18,0.00,0.000,0.98
652636,18,0.00,0.000,1.17
652741,18,0.00,0.000,2.00
652921,18,0.00,0.000,0.45
653026,18,0.00,0.000,1.02
653146,18,0.00,0.000,1.05
653251,18,0.00,0.000,0.90
653431,18,0.00,0.000,1.29
653536,18,0.00,0.000,1.25
653641,18,0.00,0.000,1.73
653836,18,0.00,0.000,0.23
653940,18,0.00,0.000,1.20
654046,18,0.00,0.000,1.64
654151,18,0.00,0.000,0.25
654346,18,0.00,0.000,1.22
654451,18,0.00,0.000,1.03
654556,18,0.00,0.000,1.30
654661,18,0.00,0.000,1.54
654766,18,0.00,0.000,0.37
654961,18,0.00,0.000,1.39
655066,18,0.00,0.000,3.98
655171,18,0.00,0.000,1.40
655276,18,0.00,0.000,0.90
655381,18,0.00,0.000,5.86
655576,18,0.00,0.000,1.22
655681,18,0.00,0.000,1.69
655846,18,0.00,0.000,3.79
655951,18,0.00,0.000,1.74
656146,18,0.00,0.000,1.77
656251,18,0.00,0.000,1.64
656356,18,0.00,0.000,4.74
656551,18,0.00,0.000,2.08
656656,18,0.00,0.000,5.67
656851,18,0.00,0.000,2.67
656956,18,0.00,0.000,1.29
657061,18,0.00,0.000,2.32
657256,18,0.00,0.000,2.89
657361,18,0.00,0.000,2.49
657466,18,0.00,0.000,3.57
657661,18,0.00,0.000,2.46
657766,18,0.00,0.000,2.59
657871,18,0.00,0.000,2.71
658066,18,0.00,0.000,3.43
658171,18,0.00,0.000,2.93
658276,18,0.00,0.000,3.21
658486,18,0.00,0.000,3.20
658696,18,0.00,0.000,2.33
658861,18,0.00,0.000,2.54
658966,18,0.00,0.000,3.81
659086,18,0.00,0.000,4.06
659191,18,0.00,0.000,4.21
659371,18,0.00,0.000,4.41
659476,18,0.00,0.000,1.66
659671,18,0.00,0.000,4.79
659776,18,0.00,0.000,5.29
659881,18,0.00,0.000,5.70
659986,18,0.00,0.000,5.90
660091,18,0.00,0.000,6.68
660286,18,0.00,0.000,5.99
660391,18,0.00,0.000,3.69
660496,18,0.00,0.000,6.36
660600,18,0.00,0.000,6.34
660706,18,0.00,0.000,6.57
660901,18,0.00,0.000,7.34
661006,18,0.00,0.000,7.03
661111,18,0.00,0.000,7.08
661216,18,0.00,0.000,8.06
661321,18,0.00,0.000,7.48
661516,18,0.00,0.000,6.77
661621,18,0.00,0.000,8.16
661786,18,0.00,0.000,8.38
661891,18,0.00,0.000,8.62
662026,18,0.00,0.000,8.67
662191,18,0.00,0.000,9.10
662296,18,0.00,0.000,8.86
662491,18,0.00,0.000,9.38
662596,18,0.00,0.000,9.29
662701,18,0.00,0.000,9.50
662896,18,0.00,0.000,8.91
663016,18,0.00,0.000,9.65
666180,19,0.00,0.000,7.48
666541,19,0.00,0.000,7.53
666646,19,0.00,0.000,7.55
666841,19,0.00,0.000,2.32
666946,19,0.00,0.000,0.66
667051,19,0.00,0.000,0.86
667156,19,0.00,0.000,0.77
667261,19,0.00,0.000,2.09
667456,19,0.00,0.000,1.15
667561,19,0.00,0.000,0.00
667666,19,0.00,0.000,0.98
667861,19,0.00,0.000,0.00
667966,19,0.00,0.000,1.11
668131,19,0.00,0.000,1.19
668236,19,0.00,0.000,1.22
668341,19,0.00,0.000,1.77
668536,19,0.00,0.000,1.17
668641,19,0.00,0.000,0.00
668836,19,0.00,0.000,0.94
668941,19,0.00,0.000,1.28
669046,19,0.00,0.000,1.26
669241,19,0.00,0.000,1.48
669345,19,0.00,0.000,1.75
669541,19,0.00,0.000,1.28
669646,19,0.00,0.000,4.07
669751,19,0.00,0.000,1.52
669946,19,0.00,0.000,2.32
670051,19,0.00,0.000,1.52
670246,19,0.00,0.000,2.71
670351,19,0.00,0.000,1.71
670456,19,0.00,0.000,2.12
670560,19,0.00,0.000,1.15
670666,19,0.00,0.000,1.94
670861,19,0.00,0.000,0.00
670966,19,0.00,0.000,2.12
671071,19,0.00,0.000,1.49
671176,19,0.00,0.000,2.09
671356,19,0.00,0.000,0.00
671476,19,0.00,0.000,2.27
671656,19,0.00,0.000,2.47
671776,19,0.00,0.000,2.70
671971,19,0.00,0.000,2.73
672166,19,0.00,0.000,0.39
672271,19,0.00,0.000,3.04
672376,19,0.00,0.000,4.14
672480,19,0.00,0.000,3.32
672586,19,0.00,0.000,3.49
672781,19,0.00,0.000,3.60
672886,19,0.00,0.000,3.73
672991,19,0.00,0.000,3.81
673096,19,0.00,0.000,4.44
673306,19,0.00,0.000,4.04
673501,19,0.00,0.000,4.65
673606,19,0.00,0.000,5.59
673801,19,0.00,0.000,5.44
673905,19,0.00,0.000,7.07
674011,19,0.00,0.000,5.79
674176,19,0.00,0.000,6.01
674281,19,0.00,0.000,5.63
674476,19,0.00,0.000,6.79
674581,19,0.00,0.000,8.69
674686,19,0.00,0.000,8.76
674881,19,0.00,0.000,7.29
674986,19,0.00,0.000,7.52
675181,19,0.00,0.000,7.80
675286,19,0.00,0.000,8.07
675391,19,0.00,0.000,8.19
675586,19,0.00,0.000,8.78
675691,19,0.00,0.000,9.52
675886,19,0.00,0.000,9.50
675991,19,0.00,0.000,10.40
676096,19,0.00,0.000,9.55
676291,19,0.00,0.000,9.57
676396,19,0.00,0.000,9.79
676501,19,0.00,0.000,9.79
676696,19,0.00,0.000,10.44
676801,19,0.00,0.000,11.03
