[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 10% power (287927 ms)
312751,15,23.10,0.681,3.02
312946,15,23.20,0.591,5.28
313050,15,23.20,0.443,2.61
313156,15,23.40,0.804,5.04
313261,15,23.40,0.603,4.75
313440,15,23.40,0.452,5.01
313546,15,23.70,1.047,3.39
313666,15,23.60,0.577,5.02
313846,15,23.70,0.572,4.88
313951,15,23.90,0.905,4.87
314056,15,23.80,0.441,5.98
314266,15,24.00,0.664,4.77
314461,15,24.10,0.582,4.83
314566,15,24.10,0.437,4.72
314671,15,24.30,0.804,4.88
314866,15,24.30,0.452,5.91
[PROFILE] Recording ended at 15% power (314928 ms)
[PROFILE] Next power level: 20%
[PROFILE] Recording started at 20% power (317929 ms)
317929,20,25.20,0.412,7.18
318391,20,25.20,0.309,7.39
318586,20,25.20,0.174,3.05
318706,20,25.20,0.131,0.58
318901,20,25.20,0.073,0.88
319006,20,25.20,0.055,1.07
319111,20,25.20,0.041,0.92
319231,20,25.20,0.031,0.89
319381,20,25.20,0.023,1.25
319501,20,25.20,0.017,0.87
319606,20,25.20,0.013,0.32
319786,20,25.20,0.010,0.98
319891,20,25.20,0.007,1.19
320011,20,25.20,0.006,1.11
320191,20,25.20,0.004,1.34
320296,20,25.20,0.003,1.86
320401,20,25.20,0.002,1.49
320506,20,25.20,0.002,1.34
320611,20,25.20,0.001,0.08
320806,20,25.20,0.001,3.14
320911,20,25.20,0.001,1.80
321016,20,25.20,0.000,2.19
321121,20,25.20,0.000,1.25
321226,20,25.20,0.000,2.08
321420,20,25.20,0.000,2.15
321526,20,25.20,0.000,2.15
321735,20,25.20,0.000,0.63
321931,20,25.20,0.000,0.20
322036,20,25.20,0.000,2.87
322201,20,25.20,0.000,3.10
322306,20,25.20,0.000,3.61
322441,20,25.20,0.000,4.27
322606,20,25.20,0.000,3.81
322711,20,25.20,0.000,0.99
322906,20,25.20,0.000,5.39
323011,20,25.30,0.238,4.32
323116,20,25.50,0.655,4.75
323311,20,25.40,0.160,4.77
323416,20,25.40,0.120,5.85
323610,20,25.40,0.067,5.07
323716,20,25.40,0.051,2.42
323821,20,25.60,0.514,5.30
324016,20,25.60,0.289,5.38
324121,20,25.60,0.217,5.49
324316,20,25.80,0.509,5.64
324421,20,25.80,0.382,5.90
324526,20,25.80,0.286,5.61
324631,20,26.10,0.929,5.75
324826,20,26.00,0.284,5.78
324931,20,26.20,0.690,6.26
325051,20,26.30,0.725,6.89
325231,20,26.40,0.686,5.44
325441,20,26.50,0.594,5.79
325546,20,26.60,0.684,5.83
325726,20,26.80,0.791,6.22
325831,20,26.80,0.593,5.72
325936,20,26.90,0.683,5.75
326131,20,27.10,0.801,5.76
326236,20,27.20,0.839,5.77
326341,20,27.30,0.867,5.83
326446,20,27.40,0.888,5.48
326551,20,27.40,0.666,5.80
326746,20,27.60,0.791,5.69
326851,20,27.70,0.832,5.80
326956,20,27.90,1.100,3.02
327061,20,27.90,0.825,5.83
327166,20,28.00,0.857,6.17
327361,20,28.20,0.958,5.83
327465,20,28.20,0.719,5.94
327571,20,28.20,0.539,5.67
327676,20,28.40,0.880,5.80
327871,20,28.60,0.942,5.75
327976,20,28.60,0.706,6.22
328081,20,28.80,1.006,5.62
328246,20,29.00,1.057,3.55
328381,20,29.00,0.793,5.68
328576,20,29.20,0.851,5.54
328756,20,29.50,1.055,6.23
328951,20,29.60,0.832,5.74
329056,20,29.60,0.624,6.73
329251,20,29.80,0.767,6.13
329371,20,29.90,0.784,5.53
329551,20,30.10,0.927,6.05
329656,20,30.20,0.933,5.57
329761,20,30.30,0.938,5.93
[PROFILE] Recording ended at 20% power (329929 ms)
[PROFILE] Next power level: 25%
[PROFILE] Recording started at 25% power (332930 ms)
332930,25,31.10,0.593,6.07
333301,25,31.10,0.444,6.07
333406,25,31.10,0.333,6.08
333511,25,31.10,0.250,6.07
333615,25,31.10,0.188,0.00
333811,25,31.10,0.105,0.18
333916,25,31.10,0.079,0.00
334021,25,31.10,0.059,1.14
334186,25,31.10,0.045,1.11
334321,25,31.10,0.033,1.58
334426,25,31.10,0.025,0.00
334591,25,31.10,0.019,2.83
334696,25,31.10,0.014,0.00
334891,25,31.10,0.008,0.00
334996,25,31.10,0.006,1.60
335101,25,31.10,0.004,2.16
335296,25,31.10,0.003,1.97
335401,25,31.10,0.002,0.62
335595,25,31.10,0.001,1.75
335701,25,31.10,0.001,0.00
335806,25,31.10,0.001,2.19
336001,25,31.10,0.000,2.32
336106,25,31.10,0.000,2.63
336211,25,31.10,0.000,1.80
